0 0.0 46.200171528107234 20.0
0 4.555016945129864 40.0 20.0
0 11.901615219839641 40.0 10.0
0 15.882173274058914 34.58176709086968 10.0
0 37.481557421630896 10.0 10.0
0 46.26830740088462 10.0 0.0
0 46.63579820144696 10.418232909130317 0.0
0 62.61854506538293 30.418232909130317 0.0
0 75.707712722407 40.0 0.0
0 89.93953404975582 40.0 10.418232909130317
0 149.1030682314954 40.0 40.0
0 169.1030682314954 30.0 40.0
0 209.1030682314954 30.0 60.0
0 249.1030682314954 50.0 60.0
0 269.1030682314954 50.0 50.0
0 349.9395340497558 9.581767090869683 50.0
0 358.97007899896107 0.0 50.0
0 368.394796656532 0.0 60.0
0 373.5013281936831 5.418232909130317 60.0
0 380.28783432220916 10.0 60.0
0 395.0998184190221 10.0 50.0
0 469.1597389030867 60.0 50.0
0 477.18521687137354 60.0 44.58176709086968
0 491.0856490409624 60.0 30.0
0 510.15114649811403 80.0 30.0
0 534.3817092428299 80.0 55.41823290913032
0 550.9603000785137 80.0 70.0
0 573.6990953594568 100.0 70.0
0 574.1746009844801 100.0 69.58176709086968
0 584.856390476526 100.0 59.581767090869675
0 609.2956091164897 100.0 34.581767090869675
0 631.8885949151309 100.0 14.581767090869675
0 636.5742893987754 100.0 10.0
0 646.8011175869251 90.0 10.0
0 647.2288371973555 90.0 10.418232909130317
0 650.8468588622418 90.0 15.418232909130317
0 674.9235553088147 90.0 35.41823290913032
0 691.2481913835081 90.0 50.0
0 702.4434299118448 100.0 50.0
0 713.6386684401814 100.0 40.0
0 719.7045094221612 94.58176709086968 40.0
0 723.0872854394647 90.0 40.0
0 745.2366611074967 90.0 10.0
0 745.5454477015319 89.58176709086968 10.0
0 750.9859970401276 84.58176709086968 10.0
0 756.5416956340623 80.0 10.0
0 757.048830968336 80.0 10.418232909130317
0 761.6206690682939 80.0 15.418232909130317
0 767.5718472632561 80.0 20.0
0 774.6094964725089 85.41823290913032 20.0
0 781.7200013224228 95.41823290913032 20.0
0 786.4968215195804 100.0 20.0
0 786.9328592682978 100.0 20.418232909130317
0 806.4320584431725 100.0 40.0
0 816.3898927307464 90.0 40.0
0 856.2212298810418 90.0 0.0
0 866.5955335688886 79.58176709086968 0.0
0 870.3794498183115 74.58176709086968 0.0
0 874.5485186167916 70.0 0.0
0 879.4787093742771 70.0 5.418232909130317
0 883.7115606587013 70.0 10.0
0 892.950029573587 60.0 10.0
0 893.3364127466057 60.0 10.418232909130317
0 902.486908676502 60.0 20.0
0 912.4362214627154 49.58176709086968 20.0
0 919.9812092927687 40.0 20.0
0 924.2476980283109 40.0 14.581767090869683
0 930.0229861880389 40.0 10.0
0 942.627922329897 50.0 10.0
0 955.2328584717552 50.0 0.0
0 1000.0 85.51556392228406 0.0
1 0.0 65.74646486401831 10.0
1 22.16978397919229 90.0 10.0
1 31.310630398031208 90.0 20.0
1 33.00892819339606 91.85792181330693 20.0
1 37.28237580440555 96.85792181330693 20.0
1 39.80230761353096 100.0 20.0
1 41.29235209938997 100.0 21.85792181330693
1 47.65418524849383 100.0 30.0
1 53.012639604430206 93.14207818669307 30.0
1 55.96825454962345 90.0 30.0
1 62.419200388660556 90.0 36.85792181330693
1 76.73247384712658 90.0 50.0
1 84.2015597006889 96.85792181330693 50.0
1 86.56824353112597 100.0 50.0
1 87.96767195158736 100.0 51.85792181330693
1 97.21324465880843 100.0 60.0
1 105.00061949008841 93.14207818669307 60.0
1 108.6335109085212 90.0 60.0
1 120.19557653062611 90.0 70.0
1 128.12475073429823 96.85792181330693 70.0
1 132.369395430228 100.0 70.0
1 134.8792686738998 100.0 68.14207818669307
1 142.91645028309267 100.0 60.0
1 162.65878491782587 80.0 60.0
1 172.52995223519247 80.0 50.0
1 182.40111955255907 90.0 50.0
1 189.17068891941608 90.0 56.85792181330693
1 193.01347383125585 90.0 60.0
1 205.24354795262616 80.0 60.0
1 207.51580010147154 80.0 61.85792181330693
1 216.73066504707185 80.0 71.85792181330693
1 238.4643036130401 80.0 90.0
1 258.6595632681606 63.14207818669307 90.0
1 271.57498228598206 50.0 90.0
1 288.1421584125851 50.0 73.14207818669307
1 291.03427114222586 50.0 70.0
1 292.74438750715217 51.85792181330693 70.0
1 298.51786066828845 56.85792181330693 70.0
1 301.38452047687497 60.0 70.0
1 325.88821530230507 60.0 43.14207818669307
1 328.7471989374121 60.0 40.0
1 339.53674725425617 71.85792181330693 40.0
1 346.1510935653091 76.85792181330693 40.0
1 349.55476615503994 80.0 40.0
1 356.9836457409542 80.0 46.85792181330693
1 363.8064723530051 80.0 51.85792181330693
1 372.9514343411761 80.0 60.0
1 384.1831638560275 70.0 60.0
1 391.8857961401336 70.0 53.14207818669307
1 397.76521406801385 70.0 48.14207818669307
1 433.2063612687125 70.0 20.0
1 496.17460932342965 20.0 20.0
1 508.768258934374 20.0 30.0
1 536.2953597883943 41.85792181330693 30.0
1 540.6253488462453 46.85792181330693 30.0
1 544.1038928081907 50.0 30.0
1 566.2455694646005 50.0 50.0
1 584.9087021590649 66.85792181330693 50.0
1 603.7256666683734 80.0 50.0
1 646.6799793166456 80.0 20.0
1 656.4992232395189 73.14207818669307 20.0
1 661.1307865885192 68.14207818669307 20.0
1 679.8485588835138 58.14207818669307 20.0
1 687.4381726516849 50.0 20.0
1 693.8307639068735 50.0 26.85792181330693
1 704.2603178634618 50.0 36.85792181330693
1 707.5530291024597 50.0 40.0
1 728.511840712833 30.0 40.0
1 738.9912465180196 30.0 30.0
1 749.4706523232062 20.0 30.0
1 751.4176439868015 20.0 31.85792181330693
1 758.9516111182302 20.0 40.0
1 765.2973322408552 13.14207818669307 40.0
1 775.4816755401243 0.0 40.0
1 788.5455807018507 0.0 56.85792181330693
1 808.3313537300655 0.0 70.0
1 811.1285079381023 1.8579218133069304 70.0
1 826.0976321027338 16.85792181330693 70.0
1 829.7379677965473 20.0 70.0
1 852.9094834464813 20.0 50.0
1 864.4952412714483 30.0 50.0
1 876.0809990964153 30.0 40.0
1 887.6667569213823 20.0 40.0
1 910.8382725713163 20.0 60.0
1 922.4240303962833 30.0 60.0
1 930.3694525274368 30.0 53.14207818669307
1 942.4926748656326 30.0 40.0
1 948.8189278173813 36.85792181330693 40.0
1 976.7206766253621 70.0 40.0
1 993.5583345723426 70.0 60.0
1 1000.0 62.34850185466249 60.0
2 0.0 20.0 11.36228239106461
2 1.543719959372993 20.0 10.0
2 12.875584552929013 10.0 10.0
2 24.207449146485033 10.0 0.0
2 58.20304292715309 40.0 0.0
2 69.53490752070911 40.0 10.0
2 79.36340566185527 31.32667174055794 10.0
2 117.93171713422771 0.0 10.0
2 153.23332416157018 0.0 38.67332825944206
2 155.1984626828512 0.0 40.0
2 160.6395967955773 3.6733282594420613 40.0
2 170.1267483790175 13.673328259442062 40.0
2 175.21060485126554 18.673328259442062 40.0
2 183.20222546278592 30.0 40.0
2 190.25780259486146 30.0 50.0
2 196.3773362474917 38.67332825944206 50.0
2 197.64470773804942 40.0 50.0
2 207.197722638517 40.0 40.0
2 210.70685859819287 36.32667174055794 40.0
2 215.44642628741303 31.32667174055794 40.0
2 220.4688516748347 26.32667174055794 40.0
2 227.72785087722968 20.0 40.0
2 239.20149689534082 20.0 50.0
2 250.67514291345196 30.0 50.0
2 296.5697269858965 30.0 90.0
2 308.04337300400766 20.0 90.0
2 319.5170190221188 20.0 100.0
2 329.4684888468905 28.673328259442062 100.0
2 332.12183232800635 30.0 100.0
2 372.12183232800635 30.0 80.0
2 412.12183232800635 50.0 80.0
2 419.4684888468905 50.0 83.67332825944206
2 426.8554745461456 50.0 90.0
2 436.98240296045196 41.32667174055794 90.0
2 438.3789836593478 40.0 90.0
2 448.90593359127706 40.0 80.0
2 468.56325275623976 58.67332825944206 80.0
2 473.17473794275884 63.67332825944206 80.0
2 490.42287749477373 80.0 80.0
2 500.9872716506061 80.0 90.0
2 504.8679204102564 83.67332825944206 90.0
2 522.5395050706666 98.67332825944206 90.0
2 523.7842427247242 100.0 90.0
2 545.9955269335787 100.0 66.32667174055794
2 550.8272629745834 100.0 61.32667174055794
2 551.898473778775 100.0 60.0
2 576.1217410296649 70.0 60.0
2 579.0877414339557 70.0 63.67332825944206
2 583.6769964231507 70.0 68.67332825944206
2 605.8982753102009 70.0 93.67332825944206
2 611.4616594038343 70.0 98.67332825944206
2 613.0181218525267 70.0 100.0
2 648.2143742737426 100.0 100.0
2 652.5239538952528 100.0 96.32667174055794
2 661.7916047847202 100.0 90.0
2 674.4967650418848 91.32667174055794 90.0
2 675.6895271079056 90.0 90.0
2 684.6801615622071 90.0 80.0
2 692.4780339504878 81.32667174055794 80.0
2 702.4780339504878 76.32667174055794 80.0
2 710.990015374241 66.32667174055794 80.0
2 717.2045023026749 60.0 80.0
2 725.7240347368906 60.0 88.67332825944206
2 738.094183285998 60.0 100.0
2 753.0271755721924 73.67332825944206 100.0
2 756.8611853421817 78.67332825944206 100.0
2 758.1960251525443 80.0 100.0
2 768.2575932824357 80.0 90.0
2 782.0151056669101 66.32667174055794 90.0
2 793.4288340389985 50.0 90.0
2 800.4196822372478 50.0 100.0
2 807.4105304354971 60.0 100.0
2 813.473922559032 60.0 91.32667174055794
2 814.8861212475649 60.0 90.0
2 818.7962590698671 63.67332825944206 90.0
2 823.6936083774244 68.67332825944206 90.0
2 825.1736803539452 70.0 90.0
2 834.8498871408392 70.0 98.67332825944206
2 836.8228942315463 70.0 100.0
2 851.6947500975448 80.0 100.0
2 857.1576709398369 80.0 96.32667174055794
2 870.4969090077975 80.0 80.0
2 881.6683090170836 93.67332825944206 80.0
2 888.8864133752568 100.0 80.0
2 910.1908270730637 100.0 98.67332825944206
2 911.3309280803187 100.0 100.0
2 931.675060369078 76.32667174055794 100.0
2 939.8537873817768 70.0 100.0
2 952.7811642840243 70.0 90.0
2 957.529814173573 66.32667174055794 90.0
2 990.8851388370967 30.0 90.0
2 994.2580065075636 30.0 93.67332825944206
2 1000.0 30.0 99.23173256661153
3 0.0 90.0 48.0942890089802
3 9.140208999969218 90.0 40.0
3 20.432379306500934 100.0 40.0
3 20.789335270600077 100.0 40.3161092636839
3 33.03260008889265 100.0 50.0
3 33.43225447700797 99.6838907363161 50.0
3 42.63076563040431 90.0 50.0
3 57.17919515370477 90.0 65.3161092636839
3 83.67422305884384 90.0 85.3161092636839
3 94.14823430605657 90.0 100.0
3 94.37371487129849 89.6838907363161 100.0
3 128.89712698837639 64.6838907363161 100.0
3 170.2232298555641 30.0 100.0
3 176.55741191012157 30.0 94.6838907363161
3 193.32383193904752 30.0 80.0
3 199.3938935075489 24.6838907363161 80.0
3 203.68236008872418 19.6838907363161 80.0
3 208.3971189746194 14.683890736316101 80.0
3 219.75268508439376 4.683890736316101 80.0
3 222.80795515920772 0.0 80.0
3 229.33088715487838 0.0 90.0
3 235.85381915054904 10.0 90.0
